machine,modele,quantification,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,SmolLM2-1.7B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,2,0,0.94,2.476872432111779e-06,8.9,5.8,4.4,6.41
Pi5,SmolLM2-1.7B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,3,0,0.91,2.4443509638336362e-06,8.8,4.8,3.7,7.05
Pi5,SmolLM2-1.7B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,1,0,0.65,2.1051181446666002e-06,7.6,3.2,2.4,6.96
Pi5,SmolLM2-1.7B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,2,0,0.64,2.093612020369899e-06,7.5,3.0,2.3,6.7
Pi5,SmolLM2-1.7B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,3,0,0.64,2.0957993201176296e-06,7.5,2.2,1.6,4.8
Pi5,SmolLM2-1.7B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,1,66,7.47,1.4857469417162202e-05,53.5,43.6,30.9,5.95
Pi5,SmolLM2-1.7B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,2,66,7.42,1.4593464297109485e-05,52.5,42.6,29.4,5.76
Pi5,SmolLM2-1.7B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,3,66,7.39,1.4438346737111831e-05,52.0,43.0,30.8,6.0
Pi5,SmolLM2-1.7B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,1,0,0.95,2.495434449833586e-06,9.0,6.4,4.9,6.98
Pi5,SmolLM2-1.7B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,2,0,0.97,2.5143486028389265e-06,9.1,6.6,5.2,7.23
Pi5,SmolLM2-1.7B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,3,0,0.95,2.4900063548330864e-06,9.0,6.2,4.8,6.8
Pi5,SmolLM2-1.7B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,1,256,27.15,4.9898052654458954e-05,179.6,159.4,111.5,5.89
Pi5,SmolLM2-1.7B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,2,256,27.17,5.0055960886050924e-05,180.2,157.2,109.0,5.82
Pi5,SmolLM2-1.7B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,3,256,27.29,5.086234743646338e-05,183.1,157.5,109.1,5.8
Pi5,SmolLM2-1.7B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,1,0,0.94,2.4754700884995552e-06,8.9,5.0,3.8,6.45
Pi5,SmolLM2-1.7B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,2,0,0.94,2.4806781671593946e-06,8.9,7.0,5.6,7.73
Pi5,SmolLM2-1.7B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,3,0,0.93,2.472920319405813e-06,8.9,6.9,5.5,7.57
Pi5,SmolLM2-1.7B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,1,0,1.05,2.624725857574737e-06,9.4,8.1,6.5,7.98
Pi5,SmolLM2-1.7B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,2,0,1.06,2.6414589772749945e-06,9.5,5.8,4.4,6.37
Pi5,SmolLM2-1.7B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,3,0,1.06,2.642046246318223e-06,9.5,6.0,4.6,6.51
Pi5,SmolLM2-1.7B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,256,1,0,2.04,7.765645084650777e-06,28.0,15.2,12.1,7.91
Pi5,SmolLM2-1.7B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,256,2,0,2.04,7.832743554945504e-06,28.2,13.0,10.1,6.78
Pi5,SmolLM2-1.7B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,256,3,0,2.04,7.600655520758231e-06,27.4,13.8,11.1,7.57
Pi5,SmolLM2-1.7B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,256,1,0,0.73,2.2154755013524887e-06,8.0,3.1,2.5,6.93
Pi5,SmolLM2-1.7B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,256,2,0,0.73,2.2192168857769605e-06,8.0,2.8,2.1,6.06
Pi5,SmolLM2-1.7B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,256,3,0,0.74,2.223102167874764e-06,8.0,4.9,3.8,7.17
Pi5,SmolLM2-1.7B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,256,1,0,0.77,2.265333966623165e-06,8.2,4.8,3.7,7.04
Pi5,SmolLM2-1.7B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,256,2,0,0.77,2.268370870981516e-06,8.2,5.3,4.1,7.72
Pi5,SmolLM2-1.7B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,256,3,0,0.81,2.3191411962834565e-06,8.3,4.6,3.6,6.69
Pi5,SmolLM2-1.7B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,256,1,0,0.86,2.3824876555762978e-06,8.6,5.1,4.1,7.51
Pi5,SmolLM2-1.7B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,256,2,0,0.82,2.3256273897775122e-06,8.4,4.5,3.4,6.54
Pi5,SmolLM2-1.7B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,256,3,0,0.83,2.346488980600946e-06,8.4,4.9,3.9,7.24
Pi5,SmolLM2-1.7B,Q8_0,Does cognitive empathy exist?,court,29,16,1,0,0.3,1.6612841819373023e-06,6.0,1.2,0.8,5.16
Pi5,SmolLM2-1.7B,Q8_0,Does cognitive empathy exist?,court,29,16,2,0,0.3,1.6673984028716958e-06,6.0,0.8,0.4,3.52
Pi5,SmolLM2-1.7B,Q8_0,Does cognitive empathy exist?,court,29,16,3,0,0.29,1.6558178256895696e-06,6.0,1.2,0.8,5.13
Pi5,SmolLM2-1.7B,Q8_0,Generate a movie review,court,23,16,1,16,2.56,5.890693415135936e-06,21.2,11.8,7.7,5.2
Pi5,SmolLM2-1.7B,Q8_0,Generate a movie review,court,23,16,2,16,2.57,5.9212648162155595e-06,21.3,13.2,8.7,5.29
Pi5,SmolLM2-1.7B,Q8_0,Generate a movie review,court,23,16,3,16,2.57,5.916917776412762e-06,21.3,13.0,8.4,5.21
Pi5,SmolLM2-1.7B,Q8_0,Identify popular dishes in Mexico.,court,34,16,1,0,0.38,1.767030026333335e-06,6.4,1.2,0.8,5.21
Pi5,SmolLM2-1.7B,Q8_0,Identify popular dishes in Mexico.,court,34,16,2,0,0.4,1.7931189678335816e-06,6.5,1.5,1.1,6.71
Pi5,SmolLM2-1.7B,Q8_0,Identify popular dishes in Mexico.,court,34,16,3,0,0.38,1.7654075529271893e-06,6.4,1.3,0.9,5.52
Pi5,SmolLM2-1.7B,Q8_0,What is unique about a hyperbole?,court,33,16,1,0,0.39,1.782739470636581e-06,6.4,1.5,1.1,6.57
Pi5,SmolLM2-1.7B,Q8_0,What is unique about a hyperbole?,court,33,16,2,0,0.39,1.7793807622981752e-06,6.4,1.3,0.9,5.41
Pi5,SmolLM2-1.7B,Q8_0,What is unique about a hyperbole?,court,33,16,3,0,0.39,1.7781490661664067e-06,6.4,1.2,0.8,5.31
Pi5,SmolLM2-1.7B,Q8_0,Write an emergency response plan,court,32,16,1,5,1.08,2.6642532312322043e-06,9.6,5.1,3.5,5.6
Pi5,SmolLM2-1.7B,Q8_0,Write an emergency response plan,court,32,16,2,5,1.09,2.6777088072651913e-06,9.6,4.8,3.2,5.26
Pi5,SmolLM2-1.7B,Q8_0,Write an emergency response plan,court,32,16,3,5,1.08,2.6596124003330805e-06,9.6,4.7,3.1,5.22
Pi5,SmolLM2-1.7B,Q8_0,Generate a quiz about physics.,court,30,16,1,0,0.39,1.7805832292782624e-06,6.4,1.0,0.5,4.18
Pi5,SmolLM2-1.7B,Q8_0,Generate a quiz about physics.,court,30,16,2,0,0.39,1.7729163409928206e-06,6.4,1.5,1.0,6.32
Pi5,SmolLM2-1.7B,Q8_0,Generate a quiz about physics.,court,30,16,3,0,0.38,1.7683273836451452e-06,6.4,1.2,0.8,5.15
Pi5,SmolLM2-1.7B,Q8_0,Develop a metaphor for hope.,court,28,16,1,0,0.37,1.7570453515840035e-06,6.3,1.4,1.0,6.18
Pi5,SmolLM2-1.7B,Q8_0,Develop a metaphor for hope.,court,28,16,2,0,0.38,1.7644674263738136e-06,6.4,1.1,0.7,4.88
Pi5,SmolLM2-1.7B,Q8_0,Develop a metaphor for hope.,court,28,16,3,0,0.38,1.8737221494480475e-06,6.7,1.2,0.8,5.37
Pi5,SmolLM2-1.7B,Q8_0,"Summarize the poem ""Beat! Beat! Drums!""",court,39,16,1,4,1.21,2.8824361950736417e-06,10.4,6.7,4.6,5.87
Pi5,SmolLM2-1.7B,Q8_0,"Summarize the poem ""Beat! Beat! Drums!""",court,39,16,2,4,1.24,2.9467583317140005e-06,10.6,6.3,4.2,5.52
Pi5,SmolLM2-1.7B,Q8_0,"Summarize the poem ""Beat! Beat! Drums!""",court,39,16,3,4,1.22,2.8990484236187903e-06,10.4,6.6,4.6,5.79
Pi5,SmolLM2-1.7B,Q8_0,Describe the primary colors.,court,28,16,1,0,0.29,1.6567396891666957e-06,6.0,1.2,0.8,5.2
Pi5,SmolLM2-1.7B,Q8_0,Describe the primary colors.,court,28,16,2,0,0.3,1.6589975326126613e-06,6.0,1.2,0.8,5.32
Pi5,SmolLM2-1.7B,Q8_0,Describe the primary colors.,court,28,16,3,0,0.28,1.643362159419075e-06,5.9,1.5,1.0,6.38
Pi5,SmolLM2-1.7B,Q8_0,Name two first aid treatments for a cut.,court,40,16,1,0,0.4,1.789274866222109e-06,6.4,1.2,0.8,5.04
Pi5,SmolLM2-1.7B,Q8_0,Name two first aid treatments for a cut.,court,40,16,2,0,0.39,1.7807074513211021e-06,6.4,1.4,1.0,6.16
Pi5,SmolLM2-1.7B,Q8_0,Name two first aid treatments for a cut.,court,40,16,3,0,0.39,1.778759328666311e-06,6.4,1.6,1.2,6.89
Pi5,SmolLM2-1.7B,Q8_0,Write one sentence about handwashing.,court,37,16,1,0,0.48,1.8956631315556177e-06,6.8,3.0,2.2,6.56
Pi5,SmolLM2-1.7B,Q8_0,Write one sentence about handwashing.,court,37,16,2,0,0.49,1.908869276962412e-06,6.9,2.9,2.1,6.24
Pi5,SmolLM2-1.7B,Q8_0,Write one sentence about handwashing.,court,37,16,3,0,0.48,1.8960827342777724e-06,6.8,2.8,1.9,6.06
Pi5,SmolLM2-1.7B,Q8_0,Who is Samantha Andrews?,court,24,16,1,0,0.28,1.6363377851608808e-06,5.9,1.4,1.0,6.14
Pi5,SmolLM2-1.7B,Q8_0,Who is Samantha Andrews?,court,24,16,2,0,0.3,1.6646524911288837e-06,6.0,1.5,1.1,6.56
Pi5,SmolLM2-1.7B,Q8_0,Who is Samantha Andrews?,court,24,16,3,0,0.3,1.6583062405563093e-06,6.0,1.3,0.9,5.56
Pi5,SmolLM2-1.7B,Q8_0,What year did WW2 start?,court,24,16,1,0,0.49,1.9083038598750606e-06,6.9,2.4,1.7,5.19
Pi5,SmolLM2-1.7B,Q8_0,What year did WW2 start?,court,24,16,2,0,0.49,1.90381422666658e-06,6.9,1.8,1.1,3.93
Pi5,SmolLM2-1.7B,Q8_0,What year did WW2 start?,court,24,16,3,0,0.48,1.8977814383146974e-06,6.8,2.3,1.5,4.98
Pi5,SmolLM2-1.7B,Q8_0,Give 10 features of the sun.,court,28,16,1,0,0.4,1.7919546200563068e-06,6.5,1.3,0.9,5.45
Pi5,SmolLM2-1.7B,Q8_0,Give 10 features of the sun.,court,28,16,2,0,0.41,1.8058131974259285e-06,6.5,1.6,1.2,6.88
Pi5,SmolLM2-1.7B,Q8_0,Give 10 features of the sun.,court,28,16,3,0,0.4,1.7963233846112416e-06,6.5,1.2,0.8,5.2
Pi5,SmolLM2-1.7B,Q8_0,Write a mock newspaper headline.,court,32,16,1,0,0.39,1.775145012500161e-06,6.4,1.4,1.0,6.11
Pi5,SmolLM2-1.7B,Q8_0,Write a mock newspaper headline.,court,32,16,2,0,0.38,1.7625083313022653e-06,6.3,1.5,1.0,6.29
Pi5,SmolLM2-1.7B,Q8_0,Write a mock newspaper headline.,court,32,16,3,0,0.39,1.774538196572464e-06,6.4,1.2,0.8,5.35
Pi5,SmolLM2-1.7B,Q8_0,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,16,1,0,0.52,1.9500229914614653e-06,7.0,3.5,2.7,7.54
Pi5,SmolLM2-1.7B,Q8_0,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,16,2,0,0.52,1.9436951419302164e-06,7.0,3.0,2.2,6.63
Pi5,SmolLM2-1.7B,Q8_0,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,16,3,0,0.53,1.9561176626674142e-06,7.0,2.6,1.8,5.59
Pi5,SmolLM2-1.7B,Q8_0,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,16,1,16,3.16,6.52921041196853e-06,23.5,16.6,11.3,5.64
Pi5,SmolLM2-1.7B,Q8_0,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,16,2,16,3.16,6.543699036693014e-06,23.6,16.8,11.2,5.51
Pi5,SmolLM2-1.7B,Q8_0,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,16,3,16,3.16,6.5242620242231075e-06,23.5,16.8,11.5,5.69
Pi5,SmolLM2-1.7B,Q8_0,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,16,1,0,0.5,1.9175412144447063e-06,6.9,2.9,2.2,6.3
Pi5,SmolLM2-1.7B,Q8_0,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,16,2,0,0.53,1.9555561143491044e-06,7.0,2.7,1.9,5.94
Pi5,SmolLM2-1.7B,Q8_0,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,16,3,0,0.52,1.9411461119930636e-06,7.0,2.9,2.1,6.35
Pi5,SmolLM2-1.7B,Q8_0,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,16,1,0,1.01,2.5753194930612507e-06,9.3,6.4,4.8,6.9
Pi5,SmolLM2-1.7B,Q8_0,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,16,2,0,1.04,2.6119710297562916e-06,9.4,5.9,4.3,6.43
Pi5,SmolLM2-1.7B,Q8_0,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,16,3,0,1.01,2.5746855210571006e-06,9.3,5.6,4.1,6.14
Pi5,SmolLM2-1.7B,Q8_0,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,16,1,1,0.71,2.192508960444684e-06,7.9,3.5,2.4,5.02
Pi5,SmolLM2-1.7B,Q8_0,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,16,2,1,0.68,2.1534527453708863e-06,7.8,2.7,1.9,5.84
Pi5,SmolLM2-1.7B,Q8_0,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,16,3,1,0.68,2.1488610797128145e-06,7.7,2.8,2.0,6.11
Pi5,SmolLM2-1.7B,Q8_0,Construct a query that returns information about the Eiffel Tower.,moyen,66,16,1,0,0.41,1.8086270720343733e-06,6.5,1.2,0.8,4.99
Pi5,SmolLM2-1.7B,Q8_0,Construct a query that returns information about the Eiffel Tower.,moyen,66,16,2,0,0.41,1.8034914167324137e-06,6.5,1.4,1.0,6.12
Pi5,SmolLM2-1.7B,Q8_0,Construct a query that returns information about the Eiffel Tower.,moyen,66,16,3,0,0.42,1.8154628610879903e-06,6.5,1.3,0.8,5.43
Pi5,SmolLM2-1.7B,Q8_0,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,16,1,16,3.46,7.970714079811356e-06,28.7,19.5,13.5,5.73
Pi5,SmolLM2-1.7B,Q8_0,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,16,2,16,3.43,7.638153732492272e-06,27.5,19.9,13.8,5.84
Pi5,SmolLM2-1.7B,Q8_0,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,16,3,16,3.44,7.78003537096153e-06,28.0,18.8,12.6,5.52
Pi5,SmolLM2-1.7B,Q8_0,"What are the different types of characters in the given play?
Macbeth",moyen,69,16,1,5,1.44,3.6010356848760385e-06,13.0,8.1,5.6,5.91
Pi5,SmolLM2-1.7B,Q8_0,"What are the different types of characters in the given play?
Macbeth",moyen,69,16,2,5,1.45,3.644576446297161e-06,13.1,6.6,4.7,5.84
Pi5,SmolLM2-1.7B,Q8_0,"What are the different types of characters in the given play?
Macbeth",moyen,69,16,3,5,1.46,3.714332118302774e-06,13.4,7.7,5.3,5.67
Pi5,SmolLM2-1.7B,Q8_0,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,16,1,0,0.9,2.4296342821905943e-06,8.7,4.1,2.9,6.03
Pi5,SmolLM2-1.7B,Q8_0,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,16,2,0,0.89,2.410949376166627e-06,8.7,4.6,3.5,6.7
Pi5,SmolLM2-1.7B,Q8_0,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,16,3,0,0.91,2.436852891349952e-06,8.8,4.6,3.4,6.67
Pi5,SmolLM2-1.7B,Q8_0,"Identify the most suitable adverb for the following sentence
She works",moyen,70,16,1,2,0.73,2.207268494681737e-06,7.9,3.8,2.6,5.52
Pi5,SmolLM2-1.7B,Q8_0,"Identify the most suitable adverb for the following sentence
She works",moyen,70,16,2,2,0.73,2.2180697703895727e-06,8.0,4.1,2.8,5.99
Pi5,SmolLM2-1.7B,Q8_0,"Identify the most suitable adverb for the following sentence
She works",moyen,70,16,3,2,0.74,2.2262252999337754e-06,8.0,4.0,2.8,5.86
Pi5,SmolLM2-1.7B,Q8_0,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,16,1,0,0.78,2.279275924833453e-06,8.2,4.3,3.1,6.3
Pi5,SmolLM2-1.7B,Q8_0,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,16,2,0,0.78,2.270495706592808e-06,8.2,4.0,2.8,5.76
Pi5,SmolLM2-1.7B,Q8_0,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,16,3,0,0.81,2.3173359218588156e-06,8.3,4.0,2.9,5.81
Pi5,SmolLM2-1.7B,Q8_0,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,16,1,10,2.19,4.732303618696238e-06,17.0,11.2,7.6,5.48
Pi5,SmolLM2-1.7B,Q8_0,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,16,2,10,2.17,4.695856079546495e-06,16.9,11.2,7.5,5.48
Pi5,SmolLM2-1.7B,Q8_0,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,16,3,10,2.16,4.6372159624213535e-06,16.7,11.1,7.3,5.44
